year,month,Country,Port,Vessel Category,Trade Flow,Trade Vol ,,,,
2019,3,"Fiji, Suva Harbor", Suva Harbor,General Cargo,Exports,961.2,,,,
2019,3,"Fiji, Suva Harbor", Suva Harbor,General Cargo,Imports,5775,,,,
2019,3,"Fiji, Suva Harbor", Suva Harbor,Tanker,Exports,1057.6,,,,
2019,3,"Fiji, Suva Harbor", Suva Harbor,Tanker,Imports,10532.3,,,,
2019,3,"Kiribati, Kiribati", Kiribati,Container,Exports,396.9,,,,
2019,3,"Kiribati, Kiribati", Kiribati,General Cargo,Exports,19091.8,,,,
2019,3,"Kiribati, Kiribati", Kiribati,General Cargo,Imports,821.4,,,,
2019,3,"Kiribati, Kiribati", Kiribati,Tanker,Imports,4770,,,,
2019,3,"Kiribati, Tarawa Atoll", Tarawa Atoll,Container,Exports,198.3,,,,
2019,3,"Kiribati, Tarawa Atoll", Tarawa Atoll,Container,Imports,2405.7,,,,
2019,3,"Kiribati, Tarawa Atoll", Tarawa Atoll,General Cargo,Exports,274.4,,,,
2019,3,"Kiribati, Tarawa Atoll", Tarawa Atoll,General Cargo,Imports,601.5,,,,
2019,3,"Kiribati, Tarawa Atoll", Tarawa Atoll,Tanker,Imports,955.8,,,,
2019,3,"Marshall Islands, Ebeye", Ebeye,Container,Imports,457.3,,,,
2019,3,"Marshall Islands, Ebeye", Ebeye,General Cargo,Imports,713.9,,,,
2019,3,"Marshall Islands, Kwajalein", Kwajalein,Container,Imports,457.3,,,,
2019,3,"Marshall Islands, Kwajalein", Kwajalein,General Cargo,Imports,237,,,,
2019,3,"Marshall Islands, Majuro Atoll", Majuro Atoll,Container,Exports,304.1,,,,
2019,3,"Marshall Islands, Majuro Atoll", Majuro Atoll,Container,Imports,3557.5,,,,
2019,3,"Marshall Islands, Majuro Atoll", Majuro Atoll,General Cargo,Exports,6943.9,,,,
2019,3,"Marshall Islands, Majuro Atoll", Majuro Atoll,General Cargo,Imports,978.8,,,,
2019,3,"Marshall Islands, Majuro Atoll", Majuro Atoll,Tanker,Exports,1948.9,,,,
2019,3,"Micronesia, Colonia", Colonia,Container,Imports,1112.4,,,,
2019,3,"Micronesia, Colonia", Colonia,General Cargo,Exports,15.2,,,,
2019,3,"Micronesia, Colonia", Colonia,General Cargo,Imports,1734.5,,,,
2019,3,"Micronesia, Lele Harbor", Lele Harbor,Container,Imports,893.7,,,,
2019,3,"Micronesia, Lele Harbor", Lele Harbor,General Cargo,Imports,1018.8,,,,
2019,3,"Micronesia, Moen", Moen,General Cargo,Exports,30.5,,,,
2019,3,"Micronesia, Moen", Moen,General Cargo,Imports,2312.2,,,,
2019,3,"Micronesia, Pornpei Harbor", Pornpei Harbor,Container,Imports,1171.5,,,,
2019,3,"Micronesia, Pornpei Harbor", Pornpei Harbor,General Cargo,Exports,2399.4,,,,
2019,3,"Micronesia, Pornpei Harbor", Pornpei Harbor,General Cargo,Imports,978.1,,,,
2019,3,"Micronesia, Pornpei Harbor", Pornpei Harbor,Tanker,Exports,1660.7,,,,
2019,3,"Nauru, Nauru", Nauru,General Cargo,Imports,3719.3,,,,
2019,3,"Palau, Malakal Harbor", Malakal Harbor,Container,Exports,3847.3,,,,
2019,3,"Palau, Malakal Harbor", Malakal Harbor,Container,Imports,161.7,,,,
2019,3,"Palau, Malakal Harbor", Malakal Harbor,General Cargo,Imports,2041.1,,,,
2019,3,"Palau, Malakal Harbor", Malakal Harbor,Tanker,Imports,5296.5,,,,
2019,3,"Papua New Guinea, Alotoa", Alotoa,Bulk Carrier,Exports,12125.6,,,,
2019,3,"Papua New Guinea, Alotoa", Alotoa,General Cargo,Exports,517.3,,,,
2019,3,"Papua New Guinea, Alotoa", Alotoa,General Cargo,Imports,1478.1,,,,
2019,3,"Papua New Guinea, Alotoa", Alotoa,Tanker,Exports,5966.3,,,,
2019,3,"Papua New Guinea, Alotoa", Alotoa,Tanker,Imports,1624.6,,,,
2019,3,"Papua New Guinea, Buka", Buka,Container,Exports,383.2,,,,
2019,3,"Papua New Guinea, Buka", Buka,General Cargo,Exports,535.9,,,,
2019,3,"Papua New Guinea, Daru", Daru,Bulk Carrier,Exports,23300.2,,,,
2019,3,"Papua New Guinea, Daru", Daru,General Cargo,Exports,13889.5,,,,
2019,3,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Bulk Carrier,Exports,39293.8,,,,
2019,3,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Container,Imports,379.6,,,,
2019,3,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,General Cargo,Exports,716.4,,,,
2019,3,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,General Cargo,Imports,869.7,,,,
2019,3,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Tanker,Exports,205.8,,,,
2019,3,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Tanker,Imports,109.7,,,,
2019,3,"Papua New Guinea, Kieta", Kieta,Container,Exports,191.6,,,,
2019,3,"Papua New Guinea, Kimbe", Kimbe,Bulk Carrier,Exports,16399.6,,,,
2019,3,"Papua New Guinea, Kimbe", Kimbe,Container,Imports,6636.4,,,,
2019,3,"Papua New Guinea, Kimbe", Kimbe,General Cargo,Exports,20908.3,,,,
2019,3,"Papua New Guinea, Kimbe", Kimbe,General Cargo,Imports,855.6,,,,
2019,3,"Papua New Guinea, Kimbe", Kimbe,Tanker,Exports,40468.9,,,,
2019,3,"Papua New Guinea, Kimbe", Kimbe,Tanker,Imports,1625.9,,,,
2019,3,"Papua New Guinea, Lae", Lae,Bulk Carrier,Imports,17358.8,,,,
2019,3,"Papua New Guinea, Lae", Lae,Container,Exports,8149.7,,,,
2019,3,"Papua New Guinea, Lae", Lae,Container,Imports,38339.4,,,,
2019,3,"Papua New Guinea, Lae", Lae,General Cargo,Exports,13797.7,,,,
2019,3,"Papua New Guinea, Lae", Lae,General Cargo,Imports,8297.4,,,,
2019,3,"Papua New Guinea, Lae", Lae,Tanker,Imports,19195.6,,,,
2019,3,"Papua New Guinea, Madang", Madang,Container,Exports,522.1,,,,
2019,3,"Papua New Guinea, Madang", Madang,Container,Imports,2639.1,,,,
2019,3,"Papua New Guinea, Madang", Madang,General Cargo,Exports,1149.7,,,,
2019,3,"Papua New Guinea, Madang", Madang,General Cargo,Imports,835.1,,,,
2019,3,"Papua New Guinea, Madang", Madang,Tanker,Exports,809,,,,
2019,3,"Papua New Guinea, Madang", Madang,Tanker,Imports,867.5,,,,
2019,3,"Papua New Guinea, Oro Bay", Oro Bay,Bulk Carrier,Exports,3716.4,,,,
2019,3,"Papua New Guinea, Oro Bay", Oro Bay,General Cargo,Exports,1409.9,,,,
2019,3,"Papua New Guinea, Oro Bay", Oro Bay,General Cargo,Imports,2145.1,,,,
2019,3,"Papua New Guinea, Oro Bay", Oro Bay,Tanker,Exports,9567.1,,,,
2019,3,"Papua New Guinea, Oro Bay", Oro Bay,Tanker,Imports,539.4,,,,
2019,3,"Papua New Guinea, Port Moresby", Port Moresby,Bulk Carrier,Exports,28495.2,,,,
2019,3,"Papua New Guinea, Port Moresby", Port Moresby,Bulk Carrier,Imports,10422.5,,,,
2019,3,"Papua New Guinea, Port Moresby", Port Moresby,Container,Exports,4176.6,,,,
2019,3,"Papua New Guinea, Port Moresby", Port Moresby,Container,Imports,17145.6,,,,
2019,3,"Papua New Guinea, Port Moresby", Port Moresby,General Cargo,Exports,17265.8,,,,
2019,3,"Papua New Guinea, Port Moresby", Port Moresby,General Cargo,Imports,10258.1,,,,
2019,3,"Papua New Guinea, Port Moresby", Port Moresby,Tanker,Exports,205728.6,,,,
2019,3,"Papua New Guinea, Port Moresby", Port Moresby,Tanker,Imports,63457.6,,,,
2019,3,"Papua New Guinea, Put Put", Put Put,Container,Exports,461.1,,,,
2019,3,"Papua New Guinea, Put Put", Put Put,Container,Imports,4436.7,,,,
2019,3,"Papua New Guinea, Put Put", Put Put,General Cargo,Exports,1521.1,,,,
2019,3,"Papua New Guinea, Put Put", Put Put,General Cargo,Imports,6597.1,,,,
2019,3,"Papua New Guinea, Put Put", Put Put,Tanker,Imports,11425.3,,,,
2019,3,"Papua New Guinea, Rabaul", Rabaul,Bulk Carrier,Exports,12589.1,,,,
2019,3,"Papua New Guinea, Rabaul", Rabaul,Bulk Carrier,Imports,1302.4,,,,
2019,3,"Papua New Guinea, Rabaul", Rabaul,Container,Exports,573.9,,,,
2019,3,"Papua New Guinea, Rabaul", Rabaul,Container,Imports,7046.1,,,,
2019,3,"Papua New Guinea, Rabaul", Rabaul,General Cargo,Exports,9734.1,,,,
2019,3,"Papua New Guinea, Rabaul", Rabaul,General Cargo,Imports,3876.3,,,,
2019,3,"Papua New Guinea, Rabaul", Rabaul,Tanker,Exports,2801.9,,,,
2019,3,"Papua New Guinea, Rabaul", Rabaul,Tanker,Imports,6802.6,,,,
2019,3,"Papua New Guinea, Vanimo", Vanimo,Bulk Carrier,Exports,17806.6,,,,
2019,3,"Papua New Guinea, Vanimo", Vanimo,Bulk Carrier,Imports,5373,,,,
2019,3,"Papua New Guinea, Vanimo", Vanimo,General Cargo,Exports,20515.4,,,,
2019,3,"Papua New Guinea, Vanimo", Vanimo,General Cargo,Imports,487.2,,,,
2019,3,"Papua New Guinea, Vanimo", Vanimo,Tanker,Exports,524.3,,,,
2019,3,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Bulk Carrier,Exports,11797.5,,,,
2019,3,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Container,Exports,1487.2,,,,
2019,3,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Container,Imports,1048.2,,,,
2019,3,"Papua New Guinea, Wewak Harbor", Wewak Harbor,General Cargo,Exports,816.7,,,,
2019,3,"Papua New Guinea, Wewak Harbor", Wewak Harbor,General Cargo,Imports,912.4,,,,
2019,3,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Tanker,Exports,180.7,,,,
2019,3,"Samoa, Apia", Apia,Container,Imports,11261.8,,,,
2019,3,"Samoa, Apia", Apia,General Cargo,Exports,978.1,,,,
2019,3,"Samoa, Apia", Apia,General Cargo,Imports,3239,,,,
2019,3,"Samoa, Apia", Apia,Tanker,Imports,1600.9,,,,
2019,3,"Solomon Islands, Honiara", Honiara,Container,Imports,6903.7,,,,
2019,3,"Solomon Islands, Honiara", Honiara,General Cargo,Exports,1083.3,,,,
2019,3,"Solomon Islands, Honiara", Honiara,General Cargo,Imports,1025.2,,,,
2019,3,"Solomon Islands, Honiara", Honiara,Tanker,Imports,10261.4,,,,
2019,3,"Solomon Islands, Lughughi Port", Lughughi Port,Bulk Carrier,Exports,16782.5,,,,
2019,3,"Solomon Islands, Lughughi Port", Lughughi Port,General Cargo,Exports,8476,,,,
2019,3,"Solomon Islands, Mbulo", Mbulo,Bulk Carrier,Exports,5538.3,,,,
2019,3,"Solomon Islands, Mbulo", Mbulo,Bulk Carrier,Imports,4644.5,,,,
2019,3,"Solomon Islands, Ndora", Ndora,Bulk Carrier,Exports,7297.3,,,,
2019,3,"Solomon Islands, Port Noro", Port Noro,Bulk Carrier,Exports,81740,,,,
2019,3,"Solomon Islands, Port Noro", Port Noro,Container,Exports,1317.1,,,,
2019,3,"Solomon Islands, Port Noro", Port Noro,Container,Imports,1972.5,,,,
2019,3,"Solomon Islands, Port Noro", Port Noro,General Cargo,Exports,22181.2,,,,
2019,3,"Solomon Islands, Port Noro", Port Noro,General Cargo,Imports,315.2,,,,
2019,3,"Solomon Islands, Port Noro", Port Noro,Tanker,Imports,514.6,,,,
2019,3,"Solomon Islands, Rennell Island", Rennell Island,Bulk Carrier,Exports,61873.5,,,,
2019,3,"Solomon Islands, Ringgi Cove", Ringgi Cove,General Cargo,Exports,7950.6,,,,
2019,3,"Solomon Islands, Seghe", Seghe,Bulk Carrier,Exports,5771.3,,,,
2019,3,"Tonga, Neiafu", Neiafu,General Cargo,Imports,167.9,,,,
2019,3,"Tonga, Neiafu", Neiafu,Tanker,Imports,562.1,,,,
2019,3,"Tonga, Nuku Alofa", Nuku Alofa,Container,Imports,7194.5,,,,
2019,3,"Tonga, Nuku Alofa", Nuku Alofa,General Cargo,Exports,421.3,,,,
2019,3,"Tonga, Nuku Alofa", Nuku Alofa,General Cargo,Imports,3870.4,,,,
2019,3,"Tonga, Nuku Alofa", Nuku Alofa,Tanker,Imports,1676.2,,,,
2019,3,"Tuvalu, Funafuti Atoll", Funafuti Atoll,Container,Imports,1601.5,,,,
2019,3,"Tuvalu, Funafuti Atoll", Funafuti Atoll,General Cargo,Exports,9345.8,,,,
2019,3,"Tuvalu, Funafuti Atoll", Funafuti Atoll,General Cargo,Imports,414.4,,,,
2019,3,"Vanuatu, Luganville", Luganville,Container,Exports,4909.6,,,,
2019,3,"Vanuatu, Luganville", Luganville,Container,Imports,770.9,,,,
2019,3,"Vanuatu, Luganville", Luganville,General Cargo,Imports,404,,,,
2019,3,"Vanuatu, Port Vila", Port Vila,Container,Imports,5972.3,,,,
2019,3,"Vanuatu, Port Vila", Port Vila,General Cargo,Imports,3243.7,,,,
2019,3,"Vanuatu, Port Vila", Port Vila,Tanker,Imports,4155.9,,,,
2019,4,"Fiji, Lautoka Harbor", Lautoka Harbor,Bulk Carrier,Imports,9150,,,,
2019,4,"Fiji, Lautoka Harbor", Lautoka Harbor,Container,Exports,10696.8,,,,
2019,4,"Fiji, Lautoka Harbor", Lautoka Harbor,Container,Imports,3450.9,,,,
2019,4,"Fiji, Lautoka Harbor", Lautoka Harbor,General Cargo,Exports,2.8,,,,
2019,4,"Fiji, Lautoka Harbor", Lautoka Harbor,General Cargo,Imports,10222.3,,,,
2019,4,"Fiji, Lautoka Harbor", Lautoka Harbor,Tanker,Exports,2984.7,,,,
2019,4,"Fiji, Lautoka Harbor", Lautoka Harbor,Tanker,Imports,31164.7,,,,
2019,4,"Fiji, Malai", Malai,Tanker,Exports,645.4,,,,
2019,4,"Fiji, Malai", Malai,Tanker,Imports,329,,,,
2019,4,"Fiji, Nabouwalu Jetty", Nabouwalu Jetty,Bulk Carrier,Exports,21641.2,,,,
2019,4,"Fiji, Suva Harbor", Suva Harbor,Bulk Carrier,Imports,26287.7,,,,
2019,4,"Fiji, Suva Harbor", Suva Harbor,Container,Exports,11132.4,,,,
2019,4,"Fiji, Suva Harbor", Suva Harbor,Container,Imports,15912.5,,,,
2019,4,"Fiji, Suva Harbor", Suva Harbor,General Cargo,Exports,934.8,,,,
2019,4,"Fiji, Suva Harbor", Suva Harbor,General Cargo,Imports,6086.8,,,,
2019,4,"Fiji, Suva Harbor", Suva Harbor,Tanker,Exports,1676.1,,,,
2019,4,"Fiji, Suva Harbor", Suva Harbor,Tanker,Imports,9286.1,,,,
2019,4,"Kiribati, Kiribati", Kiribati,General Cargo,Exports,2033,,,,
2019,4,"Kiribati, Kiribati", Kiribati,Tanker,Imports,4497.3,,,,
2019,4,"Kiribati, Tarawa Atoll", Tarawa Atoll,Container,Imports,3486.7,,,,
2019,4,"Kiribati, Tarawa Atoll", Tarawa Atoll,General Cargo,Exports,243.4,,,,
2019,4,"Kiribati, Tarawa Atoll", Tarawa Atoll,General Cargo,Imports,603.4,,,,
2019,4,"Kiribati, Tarawa Atoll", Tarawa Atoll,Tanker,Imports,955.8,,,,
2019,4,"Marshall Islands, Ebeye", Ebeye,Container,Imports,914.6,,,,
2019,4,"Marshall Islands, Ebeye", Ebeye,General Cargo,Imports,413.2,,,,
2019,4,"Marshall Islands, Kwajalein", Kwajalein,Container,Imports,647.8,,,,
2019,4,"Marshall Islands, Kwajalein", Kwajalein,General Cargo,Imports,234,,,,
2019,4,"Marshall Islands, Majuro Atoll", Majuro Atoll,Container,Imports,4936.7,,,,
2019,4,"Marshall Islands, Majuro Atoll", Majuro Atoll,General Cargo,Exports,17358.3,,,,
2019,4,"Marshall Islands, Majuro Atoll", Majuro Atoll,Tanker,Exports,54.9,,,,
2019,4,"Micronesia, Colonia", Colonia,Container,Imports,2224.9,,,,
2019,4,"Micronesia, Colonia", Colonia,General Cargo,Imports,774.9,,,,
2019,4,"Micronesia, Lele Harbor", Lele Harbor,Container,Exports,95.1,,,,
2019,4,"Micronesia, Lele Harbor", Lele Harbor,General Cargo,Imports,509.3,,,,
2019,4,"Micronesia, Moen", Moen,General Cargo,Exports,316.5,,,,
2019,4,"Micronesia, Moen", Moen,General Cargo,Imports,1545.3,,,,
2019,4,"Micronesia, Pornpei Harbor", Pornpei Harbor,Container,Imports,594.1,,,,
2019,4,"Micronesia, Pornpei Harbor", Pornpei Harbor,General Cargo,Exports,728.5,,,,
2019,4,"Micronesia, Pornpei Harbor", Pornpei Harbor,General Cargo,Imports,1788,,,,
2019,4,"Nauru, Nauru", Nauru,Bulk Carrier,Exports,11657.8,,,,
2019,4,"Nauru, Nauru", Nauru,Tanker,Exports,1213.3,,,,
2019,4,"Palau, Malakal Harbor", Malakal Harbor,Container,Imports,1595.5,,,,
2019,4,"Palau, Malakal Harbor", Malakal Harbor,General Cargo,Exports,155.6,,,,
2019,4,"Palau, Malakal Harbor", Malakal Harbor,General Cargo,Imports,429.2,,,,
2019,4,"Papua New Guinea, Alotoa", Alotoa,Bulk Carrier,Exports,12924.4,,,,
2019,4,"Papua New Guinea, Alotoa", Alotoa,Container,Imports,2706.1,,,,
2019,4,"Papua New Guinea, Alotoa", Alotoa,General Cargo,Imports,3569.3,,,,
2019,4,"Papua New Guinea, Alotoa", Alotoa,Tanker,Exports,5624.5,,,,
2019,4,"Papua New Guinea, Alotoa", Alotoa,Tanker,Imports,2056.4,,,,
2019,4,"Papua New Guinea, Buka", Buka,Container,Imports,39.4,,,,
2019,4,"Papua New Guinea, Buka", Buka,General Cargo,Exports,370,,,,
2019,4,"Papua New Guinea, Buka", Buka,General Cargo,Imports,1051.9,,,,
2019,4,"Papua New Guinea, Daru", Daru,Bulk Carrier,Exports,16800.4,,,,
2019,4,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Bulk Carrier,Exports,33896.6,,,,
2019,4,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Container,Imports,1894.6,,,,
2019,4,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,General Cargo,Exports,1124.3,,,,
2019,4,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,General Cargo,Imports,760.2,,,,
2019,4,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Tanker,Exports,416.7,,,,
2019,4,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Tanker,Imports,955.2,,,,
2019,4,"Papua New Guinea, Kieta", Kieta,Container,Imports,39.4,,,,
2019,4,"Papua New Guinea, Kieta", Kieta,General Cargo,Exports,574.8,,,,
2019,4,"Papua New Guinea, Kimbe", Kimbe,Bulk Carrier,Exports,25391.8,,,,
2019,4,"Papua New Guinea, Kimbe", Kimbe,Container,Exports,1171,,,,
2019,4,"Papua New Guinea, Kimbe", Kimbe,Container,Imports,2275.5,,,,
2019,4,"Papua New Guinea, Kimbe", Kimbe,General Cargo,Exports,7061.9,,,,
2019,4,"Papua New Guinea, Kimbe", Kimbe,General Cargo,Imports,5330,,,,
2019,4,"Papua New Guinea, Kimbe", Kimbe,Tanker,Exports,1597.7,,,,
2019,4,"Papua New Guinea, Lae", Lae,Bulk Carrier,Imports,13700.2,,,,
2019,4,"Papua New Guinea, Lae", Lae,Container,Exports,4251,,,,
2019,4,"Papua New Guinea, Lae", Lae,Container,Imports,33497.3,,,,
2019,4,"Papua New Guinea, Lae", Lae,General Cargo,Exports,21778.5,,,,
2019,4,"Papua New Guinea, Lae", Lae,General Cargo,Imports,8208.6,,,,
2019,4,"Papua New Guinea, Lae", Lae,Tanker,Exports,9350.2,,,,
2019,4,"Papua New Guinea, Lae", Lae,Tanker,Imports,15303.2,,,,
2019,4,"Papua New Guinea, Madang", Madang,Container,Imports,3079.1,,,,
2019,4,"Papua New Guinea, Madang", Madang,General Cargo,Exports,11224.9,,,,
2019,4,"Papua New Guinea, Madang", Madang,General Cargo,Imports,3453.5,,,,
2019,4,"Papua New Guinea, Madang", Madang,Tanker,Exports,95.7,,,,
2019,4,"Papua New Guinea, Madang", Madang,Tanker,Imports,1411.6,,,,
2019,4,"Papua New Guinea, Oro Bay", Oro Bay,Container,Imports,32.1,,,,
2019,4,"Papua New Guinea, Oro Bay", Oro Bay,General Cargo,Exports,2262.4,,,,
2019,4,"Papua New Guinea, Oro Bay", Oro Bay,General Cargo,Imports,3496.6,,,,
2019,4,"Papua New Guinea, Oro Bay", Oro Bay,Tanker,Exports,7874.9,,,,
2019,4,"Papua New Guinea, Port Moresby", Port Moresby,Bulk Carrier,Exports,28642.9,,,,
2019,4,"Papua New Guinea, Port Moresby", Port Moresby,Bulk Carrier,Imports,4520.9,,,,
2019,4,"Papua New Guinea, Port Moresby", Port Moresby,Container,Exports,4494.6,,,,
2019,4,"Papua New Guinea, Port Moresby", Port Moresby,Container,Imports,20070.9,,,,
2019,4,"Papua New Guinea, Port Moresby", Port Moresby,General Cargo,Exports,10858.2,,,,
2019,4,"Papua New Guinea, Port Moresby", Port Moresby,General Cargo,Imports,6923.4,,,,
2019,4,"Papua New Guinea, Port Moresby", Port Moresby,Tanker,Exports,200155.1,,,,
2019,4,"Papua New Guinea, Port Moresby", Port Moresby,Tanker,Imports,78415.7,,,,
2019,4,"Papua New Guinea, Put Put", Put Put,Container,Imports,5113.1,,,,
2019,4,"Papua New Guinea, Put Put", Put Put,General Cargo,Imports,23695.9,,,,
2019,4,"Papua New Guinea, Put Put", Put Put,Tanker,Exports,192.1,,,,
2019,4,"Papua New Guinea, Put Put", Put Put,Tanker,Imports,5037.2,,,,
2019,4,"Papua New Guinea, Rabaul", Rabaul,Bulk Carrier,Exports,8546,,,,
2019,4,"Papua New Guinea, Rabaul", Rabaul,Bulk Carrier,Imports,467.4,,,,
2019,4,"Papua New Guinea, Rabaul", Rabaul,Container,Exports,246.2,,,,
2019,4,"Papua New Guinea, Rabaul", Rabaul,Container,Imports,5165,,,,
2019,4,"Papua New Guinea, Rabaul", Rabaul,General Cargo,Exports,2432.8,,,,
2019,4,"Papua New Guinea, Rabaul", Rabaul,General Cargo,Imports,2136.3,,,,
2019,4,"Papua New Guinea, Rabaul", Rabaul,Tanker,Exports,2940.7,,,,
2019,4,"Papua New Guinea, Rabaul", Rabaul,Tanker,Imports,6236.8,,,,
2019,4,"Papua New Guinea, Vanimo", Vanimo,Bulk Carrier,Exports,19361.7,,,,
2019,4,"Papua New Guinea, Vanimo", Vanimo,Bulk Carrier,Imports,3111.8,,,,
2019,4,"Papua New Guinea, Vanimo", Vanimo,General Cargo,Exports,902.8,,,,
2019,4,"Papua New Guinea, Vanimo", Vanimo,General Cargo,Imports,59.7,,,,
2019,4,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Container,Exports,1048.8,,,,
2019,4,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Container,Imports,2052.2,,,,
2019,4,"Papua New Guinea, Wewak Harbor", Wewak Harbor,General Cargo,Exports,849.9,,,,
2019,4,"Papua New Guinea, Wewak Harbor", Wewak Harbor,General Cargo,Imports,1926.1,,,,
2019,4,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Tanker,Imports,543,,,,
2019,4,"Samoa, Apia", Apia,Container,Exports,1936.7,,,,
2019,4,"Samoa, Apia", Apia,Container,Imports,5517.1,,,,
2019,4,"Samoa, Apia", Apia,General Cargo,Exports,532.5,,,,
2019,4,"Samoa, Apia", Apia,General Cargo,Imports,4117.7,,,,
2019,4,"Samoa, Apia", Apia,Tanker,Imports,2421.1,,,,
2019,4,"Solomon Islands, Honiara", Honiara,Container,Exports,462.8,,,,
2019,4,"Solomon Islands, Honiara", Honiara,Container,Imports,9745.4,,,,
2019,4,"Solomon Islands, Honiara", Honiara,General Cargo,Exports,3545.3,,,,
2019,4,"Solomon Islands, Honiara", Honiara,General Cargo,Imports,1273.2,,,,
2019,4,"Solomon Islands, Honiara", Honiara,Tanker,Exports,36.9,,,,
2019,4,"Solomon Islands, Honiara", Honiara,Tanker,Imports,12239.5,,,,
2019,4,"Solomon Islands, Mbulo", Mbulo,Bulk Carrier,Exports,421.4,,,,
2019,4,"Solomon Islands, Ndora", Ndora,Bulk Carrier,Exports,17250.4,,,,
2019,4,"Solomon Islands, Port Noro", Port Noro,Bulk Carrier,Exports,132778.2,,,,
2019,4,"Solomon Islands, Port Noro", Port Noro,Bulk Carrier,Imports,759,,,,
2019,4,"Solomon Islands, Port Noro", Port Noro,Container,Exports,526,,,,
2019,4,"Solomon Islands, Port Noro", Port Noro,Container,Imports,1186.2,,,,
2019,4,"Solomon Islands, Port Noro", Port Noro,General Cargo,Exports,16289.7,,,,
2019,4,"Solomon Islands, Port Noro", Port Noro,General Cargo,Imports,318,,,,
2019,4,"Solomon Islands, Rennell Island", Rennell Island,Bulk Carrier,Exports,47210.3,,,,
2019,4,"Solomon Islands, Rennell Island", Rennell Island,General Cargo,Exports,90.2,,,,
2019,4,"Solomon Islands, Ringgi Cove", Ringgi Cove,General Cargo,Exports,7347.4,,,,
2019,4,"Tonga, Neiafu", Neiafu,General Cargo,Imports,336.1,,,,
2019,4,"Tonga, Neiafu", Neiafu,Tanker,Imports,950.2,,,,
2019,4,"Tonga, Nuku Alofa", Nuku Alofa,Container,Imports,7402.8,,,,
2019,4,"Tonga, Nuku Alofa", Nuku Alofa,General Cargo,Exports,674.1,,,,
2019,4,"Tonga, Nuku Alofa", Nuku Alofa,General Cargo,Imports,2715.3,,,,
2019,4,"Tonga, Nuku Alofa", Nuku Alofa,Tanker,Exports,136.6,,,,
2019,4,"Tonga, Nuku Alofa", Nuku Alofa,Tanker,Imports,614.8,,,,
2019,4,"Tuvalu, Funafuti Atoll", Funafuti Atoll,Container,Imports,1218.6,,,,
2019,4,"Tuvalu, Funafuti Atoll", Funafuti Atoll,General Cargo,Exports,8255.5,,,,
2019,4,"Tuvalu, Funafuti Atoll", Funafuti Atoll,General Cargo,Imports,57.7,,,,
2019,4,"Tuvalu, Funafuti Atoll", Funafuti Atoll,Tanker,Exports,311.7,,,,
2019,4,"Vanuatu, Luganville", Luganville,Container,Imports,5916.9,,,,
2019,4,"Vanuatu, Luganville", Luganville,General Cargo,Exports,933.9,,,,
2019,4,"Vanuatu, Port Vila", Port Vila,Container,Exports,385.7,,,,
