,year,month,Vessel Type,Country,CO2eq,Vessel
573,2009,10,Cargo,Tokelau,346.0,4
574,2009,10,Cargo,Tonga,2469.0,16
575,2009,10,Cargo,Tuvalu,708.0,5
576,2009,10,Cargo,Vanuatu,2440.0,21
577,2009,10,Fishing,Cook Islands,40.0,2
578,2009,10,Fishing,Kiribati,3917.0,52
579,2009,10,Fishing,Marshall Islands,519.0,15
580,2009,10,Fishing,Micronesia,1370.0,21
581,2009,10,Fishing,Nauru,97.0,5
582,2009,10,Fishing,Palau,41.0,1
583,2009,10,Fishing,Papua New Guinea,354.0,11
584,2009,10,Fishing,Solomon Islands,468.0,4
585,2009,10,Fishing,Tuvalu,685.0,18
586,2009,10,Others,Cook Islands,201.0,8
587,2009,10,Others,Fiji,610.0,17
588,2009,10,Others,Kiribati,1497.0,16
589,2009,10,Others,Marshall Islands,323.0,18
590,2009,10,Others,Micronesia,2000.0,45
591,2009,10,Others,Nauru,95.0,5
592,2009,10,Others,Niue,39.0,3
593,2009,10,Others,Palau,1194.0,25
594,2009,10,Others,Papua New Guinea,3182.0,57
595,2009,10,Others,Samoa,153.0,3
596,2009,10,Others,Solomon Islands,287.0,11
597,2009,10,Others,Tokelau,18.0,1
598,2009,10,Others,Tonga,316.0,8
599,2009,10,Others,Tuvalu,266.0,2
600,2009,10,Others,Vanuatu,226.0,8
601,2009,10,Passenger,Cook Islands,1041.0,3
602,2009,10,Passenger,Fiji,2707.0,5
603,2009,10,Passenger,Kiribati,3192.0,4
604,2009,10,Passenger,Micronesia,48.0,4
605,2009,10,Passenger,Niue,279.0,2
606,2009,10,Passenger,Palau,63.0,1
607,2009,10,Passenger,Papua New Guinea,1850.0,12
608,2009,10,Passenger,Samoa,170.0,2
609,2009,10,Passenger,Solomon Islands,850.0,2
610,2009,10,Passenger,Tonga,530.0,2
611,2009,10,Passenger,Vanuatu,2803.0,3
612,2009,10,Tanker,Cook Islands,442.0,5
613,2009,10,Tanker,Fiji,1706.0,6
614,2009,10,Tanker,Kiribati,2708.0,18
615,2009,10,Tanker,Marshall Islands,1448.0,12
616,2009,10,Tanker,Micronesia,6588.0,37
617,2009,10,Tanker,Nauru,334.0,7
618,2009,10,Tanker,Niue,33.0,1
619,2009,10,Tanker,Palau,790.0,10
620,2009,10,Tanker,Papua New Guinea,13371.0,71
621,2009,10,Tanker,Samoa,60.0,3
622,2009,10,Tanker,Solomon Islands,2009.0,14
623,2009,10,Tanker,Tokelau,153.0,1
624,2009,10,Tanker,Tonga,560.0,6
625,2009,10,Tanker,Tuvalu,7.0,1
626,2009,10,Tanker,Vanuatu,646.0,5
627,2009,11,Cargo,Cook Islands,5361.0,28
628,2009,11,Cargo,Fiji,3767.0,24
629,2009,11,Cargo,Kiribati,6735.0,56
630,2009,11,Cargo,Marshall Islands,3843.0,41
631,2009,11,Cargo,Micronesia,67856.0,369
632,2009,11,Cargo,Nauru,664.0,9
633,2009,11,Cargo,Niue,873.0,9
634,2009,11,Cargo,Palau,16306.0,146
635,2009,11,Cargo,Papua New Guinea,175416.0,593
636,2009,11,Cargo,Samoa,384.0,8
637,2009,11,Cargo,Solomon Islands,8444.0,67
638,2009,11,Cargo,Tokelau,291.0,4
639,2009,11,Cargo,Tonga,2402.0,15
640,2009,11,Cargo,Tuvalu,349.0,7
641,2009,11,Cargo,Vanuatu,2627.0,19
642,2009,11,Fishing,Cook Islands,6.0,1
643,2009,11,Fishing,Fiji,14.0,3
644,2009,11,Fishing,Kiribati,4116.0,47
645,2009,11,Fishing,Marshall Islands,415.0,17
646,2009,11,Fishing,Micronesia,2310.0,22
647,2009,11,Fishing,Nauru,73.0,6
648,2009,11,Fishing,Niue,6.0,1
649,2009,11,Fishing,Palau,13.0,1
650,2009,11,Fishing,Papua New Guinea,145.0,8
651,2009,11,Fishing,Solomon Islands,435.0,7
652,2009,11,Fishing,Tonga,9.0,2
653,2009,11,Fishing,Tuvalu,135.0,7
654,2009,11,Others,Cook Islands,303.0,8
655,2009,11,Others,Fiji,304.0,8
656,2009,11,Others,Kiribati,2292.0,30
657,2009,11,Others,Marshall Islands,411.0,20
658,2009,11,Others,Micronesia,1270.0,35
659,2009,11,Others,Nauru,30.0,2
660,2009,11,Others,Niue,115.0,2
661,2009,11,Others,Palau,285.0,17
662,2009,11,Others,Papua New Guinea,1922.0,57
663,2009,11,Others,Samoa,51.0,2
664,2009,11,Others,Solomon Islands,245.0,9
665,2009,11,Others,Tokelau,52.0,3
666,2009,11,Others,Tonga,273.0,5
667,2009,11,Others,Tuvalu,165.0,3
668,2009,11,Others,Vanuatu,89.0,4
669,2009,11,Passenger,Cook Islands,1287.0,4
670,2009,11,Passenger,Fiji,3654.0,5
671,2009,11,Passenger,Kiribati,2760.0,2
672,2009,11,Passenger,Micronesia,13.0,2
673,2009,11,Passenger,Niue,113.0,2
674,2009,11,Passenger,Palau,63.0,1
675,2009,11,Passenger,Papua New Guinea,2341.0,9
676,2009,11,Passenger,Samoa,308.0,1
677,2009,11,Passenger,Solomon Islands,21.0,2
678,2009,11,Passenger,Tokelau,24.0,1
679,2009,11,Passenger,Tonga,513.0,4
680,2009,11,Passenger,Vanuatu,1824.0,3
681,2009,11,Tanker,Cook Islands,690.0,5
682,2009,11,Tanker,Fiji,2204.0,8
683,2009,11,Tanker,Kiribati,1172.0,10
684,2009,11,Tanker,Marshall Islands,954.0,7
685,2009,11,Tanker,Micronesia,4978.0,29
686,2009,11,Tanker,Nauru,84.0,4
687,2009,11,Tanker,Niue,297.0,4
688,2009,11,Tanker,Palau,791.0,11
689,2009,11,Tanker,Papua New Guinea,15064.0,71
690,2009,11,Tanker,Samoa,139.0,3
691,2009,11,Tanker,Solomon Islands,1671.0,12
692,2009,11,Tanker,Tonga,682.0,8
693,2009,11,Tanker,Tuvalu,225.0,2
694,2009,11,Tanker,Vanuatu,1142.0,7
695,2009,12,Cargo,Cook Islands,5677.0,29
696,2009,12,Cargo,Fiji,3953.0,21
697,2009,12,Cargo,Kiribati,7627.0,64
698,2009,12,Cargo,Marshall Islands,4358.0,41
699,2009,12,Cargo,Micronesia,81840.0,439
700,2009,12,Cargo,Nauru,619.0,7
701,2009,12,Cargo,Niue,1143.0,12
702,2009,12,Cargo,Palau,16817.0,159
703,2009,12,Cargo,Papua New Guinea,205401.0,649
704,2009,12,Cargo,Samoa,753.0,11
705,2009,12,Cargo,Solomon Islands,9162.0,67
706,2009,12,Cargo,Tokelau,576.0,6
707,2009,12,Cargo,Tonga,1350.0,12
708,2009,12,Cargo,Tuvalu,633.0,9
709,2009,12,Cargo,Vanuatu,2443.0,21
710,2009,12,Fishing,Fiji,2.0,2
711,2009,12,Fishing,Kiribati,4620.0,45
712,2009,12,Fishing,Marshall Islands,430.0,14
713,2009,12,Fishing,Micronesia,1409.0,21
714,2009,12,Fishing,Nauru,76.0,3
715,2009,12,Fishing,Palau,27.0,1
716,2009,12,Fishing,Papua New Guinea,1548.0,21
717,2009,12,Fishing,Solomon Islands,1669.0,26
718,2009,12,Fishing,Tuvalu,162.0,4
719,2009,12,Fishing,Vanuatu,17.0,2
720,2009,12,Others,Cook Islands,206.0,5
721,2009,12,Others,Fiji,530.0,13
722,2009,12,Others,Kiribati,1540.0,31
723,2009,12,Others,Marshall Islands,879.0,19
724,2009,12,Others,Micronesia,1378.0,37
725,2009,12,Others,Nauru,43.0,1
726,2009,12,Others,Niue,20.0,1
727,2009,12,Others,Palau,339.0,12
728,2009,12,Others,Papua New Guinea,2731.0,65
729,2009,12,Others,Samoa,0.0,1
730,2009,12,Others,Solomon Islands,414.0,18
731,2009,12,Others,Tokelau,52.0,2
732,2009,12,Others,Tonga,59.0,6
733,2009,12,Others,Tuvalu,20.0,1
734,2009,12,Others,Vanuatu,252.0,5
735,2009,12,Passenger,Cook Islands,254.0,1
736,2009,12,Passenger,Fiji,143.0,1
737,2009,12,Passenger,Micronesia,92.0,1
738,2009,12,Passenger,Papua New Guinea,592.0,8
739,2009,12,Passenger,Solomon Islands,64.0,1
740,2009,12,Passenger,Vanuatu,2990.0,4
741,2009,12,Tanker,Cook Islands,487.0,4
742,2009,12,Tanker,Fiji,1876.0,7
743,2009,12,Tanker,Kiribati,1366.0,13
744,2009,12,Tanker,Marshall Islands,1523.0,12
745,2009,12,Tanker,Micronesia,6403.0,41
746,2009,12,Tanker,Nauru,21.0,1
747,2009,12,Tanker,Niue,176.0,3
748,2009,12,Tanker,Palau,1524.0,18
749,2009,12,Tanker,Papua New Guinea,18596.0,80
750,2009,12,Tanker,Samoa,21.0,1
751,2009,12,Tanker,Solomon Islands,2649.0,20
752,2009,12,Tanker,Tonga,599.0,6
753,2009,12,Tanker,Tuvalu,165.0,3
754,2009,12,Tanker,Vanuatu,1348.0,7
755,2010,1,Cargo,Cook Islands,5793.0,30
756,2010,1,Cargo,Fiji,4204.0,22
757,2010,1,Cargo,Kiribati,8687.0,77
758,2010,1,Cargo,Marshall Islands,4877.0,52
759,2010,1,Cargo,Micronesia,68637.0,403
760,2010,1,Cargo,Nauru,258.0,6
761,2010,1,Cargo,Niue,1208.0,11
762,2010,1,Cargo,Palau,13510.0,134
763,2010,1,Cargo,Papua New Guinea,178731.0,587
764,2010,1,Cargo,Samoa,398.0,11
765,2010,1,Cargo,Solomon Islands,7639.0,67
766,2010,1,Cargo,Tokelau,787.0,9
767,2010,1,Cargo,Tonga,1670.0,14
768,2010,1,Cargo,Tuvalu,842.0,13
769,2010,1,Cargo,Vanuatu,1921.0,18
770,2010,1,Fishing,Cook Islands,61.0,1
771,2010,1,Fishing,Fiji,67.0,2
772,2010,1,Fishing,Kiribati,3451.0,43
773,2010,1,Fishing,Marshall Islands,300.0,15
774,2010,1,Fishing,Micronesia,823.0,18
775,2010,1,Fishing,Nauru,151.0,9
776,2010,1,Fishing,Papua New Guinea,1030.0,19
777,2010,1,Fishing,Solomon Islands,1559.0,25
778,2010,1,Fishing,Tokelau,90.0,1
779,2010,1,Fishing,Tuvalu,333.0,10
780,2010,1,Fishing,Vanuatu,9.0,1
781,2010,1,Others,Cook Islands,217.0,3
782,2010,1,Others,Fiji,674.0,14
783,2010,1,Others,Kiribati,2318.0,41
784,2010,1,Others,Marshall Islands,508.0,20
785,2010,1,Others,Micronesia,2261.0,47
786,2010,1,Others,Nauru,2.0,2
787,2010,1,Others,Niue,53.0,1
788,2010,1,Others,Palau,285.0,13
789,2010,1,Others,Papua New Guinea,1690.0,57
790,2010,1,Others,Samoa,204.0,2
791,2010,1,Others,Solomon Islands,416.0,16
792,2010,1,Others,Tonga,287.0,7
793,2010,1,Others,Tuvalu,17.0,1
794,2010,1,Others,Vanuatu,263.0,9
795,2010,1,Passenger,Cook Islands,972.0,3
796,2010,1,Passenger,Fiji,2866.0,7
797,2010,1,Passenger,Kiribati,651.0,1
798,2010,1,Passenger,Micronesia,25.0,2
799,2010,1,Passenger,Niue,0.0,1
800,2010,1,Passenger,Papua New Guinea,645.0,4
801,2010,1,Passenger,Tonga,428.0,3
802,2010,1,Passenger,Vanuatu,5256.0,4
803,2010,1,Tanker,Cook Islands,746.0,7
804,2010,1,Tanker,Fiji,2392.0,11
805,2010,1,Tanker,Kiribati,2446.0,17
806,2010,1,Tanker,Marshall Islands,1232.0,10
807,2010,1,Tanker,Micronesia,2854.0,21
808,2010,1,Tanker,Nauru,74.0,3
809,2010,1,Tanker,Niue,191.0,3
810,2010,1,Tanker,Palau,818.0,8
811,2010,1,Tanker,Papua New Guinea,13571.0,67
812,2010,1,Tanker,Samoa,246.0,2
813,2010,1,Tanker,Solomon Islands,2046.0,10
814,2010,1,Tanker,Tokelau,54.0,2
815,2010,1,Tanker,Tonga,904.0,6
816,2010,1,Tanker,Tuvalu,73.0,2
817,2010,1,Tanker,Vanuatu,1194.0,9
818,2010,2,Cargo,Cook Islands,6709.0,36
819,2010,2,Cargo,Fiji,5324.0,27
820,2010,2,Cargo,Kiribati,9164.0,83
821,2010,2,Cargo,Marshall Islands,6418.0,64
822,2010,2,Cargo,Micronesia,70645.0,423
823,2010,2,Cargo,Nauru,673.0,8
824,2010,2,Cargo,Niue,1383.0,13
825,2010,2,Cargo,Palau,15103.0,140
826,2010,2,Cargo,Papua New Guinea,171106.0,600
827,2010,2,Cargo,Samoa,249.0,10
828,2010,2,Cargo,Solomon Islands,8548.0,67
829,2010,2,Cargo,Tokelau,705.0,8
830,2010,2,Cargo,Tonga,1575.0,14
831,2010,2,Cargo,Tuvalu,573.0,8
832,2010,2,Cargo,Vanuatu,3336.0,25
833,2010,2,Fishing,Fiji,36.0,2
834,2010,2,Fishing,Kiribati,4095.0,80
835,2010,2,Fishing,Marshall Islands,593.0,21
836,2010,2,Fishing,Micronesia,1331.0,24
837,2010,2,Fishing,Nauru,198.0,10
838,2010,2,Fishing,Niue,23.0,1
839,2010,2,Fishing,Palau,0.0,1
840,2010,2,Fishing,Papua New Guinea,2052.0,21
841,2010,2,Fishing,Solomon Islands,1222.0,24
842,2010,2,Fishing,Tokelau,14.0,1
843,2010,2,Fishing,Tonga,27.0,2
844,2010,2,Fishing,Tuvalu,193.0,15
845,2010,2,Others,Cook Islands,40.0,3
846,2010,2,Others,Fiji,357.0,9
847,2010,2,Others,Kiribati,2108.0,44
848,2010,2,Others,Marshall Islands,732.0,24
849,2010,2,Others,Micronesia,1576.0,50
850,2010,2,Others,Nauru,125.0,7
851,2010,2,Others,Niue,56.0,2
852,2010,2,Others,Palau,606.0,16
853,2010,2,Others,Papua New Guinea,1487.0,58
854,2010,2,Others,Samoa,41.0,2
855,2010,2,Others,Solomon Islands,539.0,19
856,2010,2,Others,Tonga,99.0,4
857,2010,2,Others,Tuvalu,200.0,7
858,2010,2,Others,Vanuatu,51.0,3
859,2010,2,Passenger,Cook Islands,1728.0,6
860,2010,2,Passenger,Fiji,3769.0,9
861,2010,2,Passenger,Kiribati,3040.0,5
862,2010,2,Passenger,Micronesia,2011.0,3
863,2010,2,Passenger,Papua New Guinea,5146.0,7
864,2010,2,Passenger,Samoa,1454.0,5
865,2010,2,Passenger,Tokelau,476.0,2
866,2010,2,Passenger,Tonga,2178.0,5
867,2010,2,Passenger,Vanuatu,1015.0,5
868,2010,2,Tanker,Cook Islands,556.0,2
869,2010,2,Tanker,Fiji,2581.0,10
870,2010,2,Tanker,Kiribati,2033.0,20
871,2010,2,Tanker,Marshall Islands,1770.0,11
872,2010,2,Tanker,Micronesia,2760.0,24
873,2010,2,Tanker,Nauru,197.0,5
874,2010,2,Tanker,Niue,193.0,2
875,2010,2,Tanker,Palau,1025.0,16
876,2010,2,Tanker,Papua New Guinea,13142.0,71
877,2010,2,Tanker,Samoa,222.0,2
878,2010,2,Tanker,Solomon Islands,1453.0,10
879,2010,2,Tanker,Tokelau,17.0,1
880,2010,2,Tanker,Tonga,540.0,5
881,2010,2,Tanker,Tuvalu,27.0,1
882,2010,2,Tanker,Vanuatu,935.0,9
883,2010,3,Cargo,Cook Islands,8485.0,40
884,2010,3,Cargo,Fiji,6479.0,40
885,2010,3,Cargo,Kiribati,6851.0,64
886,2010,3,Cargo,Marshall Islands,4872.0,50
887,2010,3,Cargo,Micronesia,70715.0,432
888,2010,3,Cargo,Nauru,406.0,6
889,2010,3,Cargo,Niue,1563.0,18
890,2010,3,Cargo,Palau,13232.0,126
891,2010,3,Cargo,Papua New Guinea,173945.0,635
892,2010,3,Cargo,Samoa,717.0,10
893,2010,3,Cargo,Solomon Islands,12115.0,108
894,2010,3,Cargo,Tokelau,511.0,5
895,2010,3,Cargo,Tonga,1841.0,20
896,2010,3,Cargo,Tuvalu,821.0,11
897,2010,3,Cargo,Vanuatu,5077.0,39
898,2010,3,Fishing,Cook Islands,16.0,1
899,2010,3,Fishing,Fiji,83.0,2
900,2010,3,Fishing,Kiribati,4078.0,83
901,2010,3,Fishing,Marshall Islands,846.0,25
902,2010,3,Fishing,Micronesia,2582.0,35
903,2010,3,Fishing,Nauru,230.0,10
904,2010,3,Fishing,Niue,3.0,1
905,2010,3,Fishing,Papua New Guinea,2569.0,31
906,2010,3,Fishing,Samoa,16.0,2
907,2010,3,Fishing,Solomon Islands,1593.0,20
908,2010,3,Fishing,Tokelau,84.0,2
909,2010,3,Fishing,Tuvalu,420.0,27
910,2010,3,Others,Cook Islands,246.0,6
911,2010,3,Others,Fiji,334.0,7
912,2010,3,Others,Kiribati,1097.0,15
913,2010,3,Others,Marshall Islands,409.0,19
914,2010,3,Others,Micronesia,724.0,38
915,2010,3,Others,Nauru,71.0,4
916,2010,3,Others,Niue,44.0,2
917,2010,3,Others,Palau,64.0,7
918,2010,3,Others,Papua New Guinea,927.0,49
919,2010,3,Others,Samoa,36.0,4
920,2010,3,Others,Solomon Islands,543.0,11
921,2010,3,Others,Tonga,102.0,4
922,2010,3,Others,Tuvalu,424.0,7
923,2010,3,Others,Vanuatu,314.0,4
924,2010,3,Passenger,Cook Islands,1800.0,4
925,2010,3,Passenger,Fiji,3233.0,7
926,2010,3,Passenger,Kiribati,1077.0,2
927,2010,3,Passenger,Micronesia,11.0,1
928,2010,3,Passenger,Niue,47.0,1
929,2010,3,Passenger,Palau,587.0,2
930,2010,3,Passenger,Papua New Guinea,3105.0,15
931,2010,3,Passenger,Solomon Islands,744.0,4
932,2010,3,Passenger,Tonga,418.0,2
933,2010,3,Passenger,Tuvalu,234.0,1
934,2010,3,Passenger,Vanuatu,3536.0,6
935,2010,3,Tanker,Cook Islands,472.0,3
936,2010,3,Tanker,Fiji,2461.0,13
937,2010,3,Tanker,Kiribati,824.0,11
938,2010,3,Tanker,Marshall Islands,1552.0,8
939,2010,3,Tanker,Micronesia,5899.0,43
940,2010,3,Tanker,Nauru,197.0,6
941,2010,3,Tanker,Niue,252.0,3
942,2010,3,Tanker,Palau,3048.0,23
943,2010,3,Tanker,Papua New Guinea,16953.0,80
944,2010,3,Tanker,Samoa,210.0,2
945,2010,3,Tanker,Solomon Islands,2660.0,23
946,2010,3,Tanker,Tonga,819.0,6
947,2010,3,Tanker,Tuvalu,46.0,2
948,2010,3,Tanker,Vanuatu,1665.0,10
949,2010,4,Cargo,Cook Islands,7713.0,46
950,2010,4,Cargo,Fiji,5954.0,34
951,2010,4,Cargo,Kiribati,9192.0,73
952,2010,4,Cargo,Marshall Islands,4219.0,44
953,2010,4,Cargo,Micronesia,80776.0,438
954,2010,4,Cargo,Nauru,914.0,12
955,2010,4,Cargo,Niue,1952.0,20
956,2010,4,Cargo,Palau,13956.0,137
957,2010,4,Cargo,Papua New Guinea,194299.0,686
958,2010,4,Cargo,Samoa,483.0,11
959,2010,4,Cargo,Solomon Islands,12132.0,112
960,2010,4,Cargo,Tokelau,329.0,4
961,2010,4,Cargo,Tonga,2333.0,19
962,2010,4,Cargo,Tuvalu,813.0,15
963,2010,4,Cargo,Vanuatu,3824.0,33
964,2010,4,Fishing,Cook Islands,288.0,4
965,2010,4,Fishing,Fiji,242.0,7
966,2010,4,Fishing,Kiribati,2919.0,50
967,2010,4,Fishing,Marshall Islands,722.0,24
968,2010,4,Fishing,Micronesia,2296.0,44
969,2010,4,Fishing,Nauru,74.0,6
970,2010,4,Fishing,Palau,21.0,1
971,2010,4,Fishing,Papua New Guinea,3066.0,37
972,2010,4,Fishing,Samoa,14.0,1
973,2010,4,Fishing,Solomon Islands,1314.0,26
974,2010,4,Fishing,Tokelau,47.0,4
975,2010,4,Fishing,Tonga,74.0,1
976,2010,4,Fishing,Tuvalu,460.0,20
977,2010,4,Fishing,Vanuatu,48.0,4
978,2010,4,Others,Cook Islands,304.0,8
979,2010,4,Others,Fiji,615.0,11
980,2010,4,Others,Kiribati,420.0,11
981,2010,4,Others,Marshall Islands,285.0,10
982,2010,4,Others,Micronesia,677.0,14
983,2010,4,Others,Nauru,8.0,1
984,2010,4,Others,Niue,178.0,8
985,2010,4,Others,Palau,372.0,11
986,2010,4,Others,Papua New Guinea,1950.0,42
987,2010,4,Others,Samoa,21.0,2
988,2010,4,Others,Solomon Islands,196.0,9
989,2010,4,Others,Tokelau,13.0,1
990,2010,4,Others,Tonga,490.0,9
991,2010,4,Others,Tuvalu,130.0,2
992,2010,4,Others,Vanuatu,91.0,4
993,2010,4,Passenger,Cook Islands,1691.0,4
994,2010,4,Passenger,Fiji,2290.0,7
995,2010,4,Passenger,Kiribati,3975.0,3
996,2010,4,Passenger,Micronesia,1040.0,4
997,2010,4,Passenger,Niue,587.0,2
998,2010,4,Passenger,Palau,52.0,1
999,2010,4,Passenger,Papua New Guinea,2314.0,14
1000,2010,4,Passenger,Samoa,614.0,2
1001,2010,4,Passenger,Solomon Islands,166.0,2
1002,2010,4,Passenger,Tokelau,754.0,2
1003,2010,4,Passenger,Tonga,1088.0,3
1004,2010,4,Passenger,Vanuatu,4181.0,5
1005,2010,4,Tanker,Cook Islands,707.0,6
1006,2010,4,Tanker,Fiji,1836.0,13
1007,2010,4,Tanker,Kiribati,1550.0,13
1008,2010,4,Tanker,Marshall Islands,1341.0,14
1009,2010,4,Tanker,Micronesia,8930.0,45
1010,2010,4,Tanker,Nauru,174.0,6
1011,2010,4,Tanker,Niue,205.0,3
1012,2010,4,Tanker,Palau,2644.0,22
1013,2010,4,Tanker,Papua New Guinea,18265.0,96
1014,2010,4,Tanker,Samoa,121.0,1
1015,2010,4,Tanker,Solomon Islands,3394.0,22
1016,2010,4,Tanker,Tokelau,94.0,1
1017,2010,4,Tanker,Tonga,378.0,6
1018,2010,4,Tanker,Tuvalu,238.0,4
1019,2010,4,Tanker,Vanuatu,999.0,10
1020,2010,5,Cargo,Cook Islands,7872.0,49
1021,2010,5,Cargo,Fiji,7044.0,43
1022,2010,5,Cargo,Kiribati,9414.0,70
1023,2010,5,Cargo,Marshall Islands,4684.0,40
1024,2010,5,Cargo,Micronesia,95653.0,512
1025,2010,5,Cargo,Nauru,659.0,11
1026,2010,5,Cargo,Niue,1608.0,18
1027,2010,5,Cargo,Palau,15154.0,138
1028,2010,5,Cargo,Papua New Guinea,215209.0,727
1029,2010,5,Cargo,Samoa,549.0,15
1030,2010,5,Cargo,Solomon Islands,13965.0,110
1031,2010,5,Cargo,Tokelau,284.0,4
1032,2010,5,Cargo,Tonga,1923.0,20
1033,2010,5,Cargo,Tuvalu,995.0,9
1034,2010,5,Cargo,Vanuatu,4381.0,38
1035,2010,5,Fishing,Cook Islands,14.0,1
1036,2010,5,Fishing,Fiji,47.0,2
1037,2010,5,Fishing,Kiribati,2680.0,47
1038,2010,5,Fishing,Marshall Islands,766.0,24
1039,2010,5,Fishing,Micronesia,2634.0,43
1040,2010,5,Fishing,Nauru,529.0,15
1041,2010,5,Fishing,Palau,58.0,3
1042,2010,5,Fishing,Papua New Guinea,2557.0,35
1043,2010,5,Fishing,Solomon Islands,972.0,26
1044,2010,5,Fishing,Tokelau,14.0,2
1045,2010,5,Fishing,Tuvalu,849.0,29
1046,2010,5,Fishing,Vanuatu,16.0,1
1047,2010,5,Others,Cook Islands,279.0,6
1048,2010,5,Others,Fiji,446.0,12
1049,2010,5,Others,Kiribati,538.0,35
1050,2010,5,Others,Marshall Islands,124.0,11
1051,2010,5,Others,Micronesia,1009.0,20
1052,2010,5,Others,Nauru,266.0,7
1053,2010,5,Others,Niue,61.0,3
1054,2010,5,Others,Palau,57.0,5
1055,2010,5,Others,Papua New Guinea,1849.0,32
1056,2010,5,Others,Samoa,31.0,3
1057,2010,5,Others,Solomon Islands,233.0,10
1058,2010,5,Others,Tokelau,38.0,1
1059,2010,5,Others,Tonga,456.0,8
1060,2010,5,Others,Tuvalu,679.0,5
1061,2010,5,Others,Vanuatu,9.0,5
1062,2010,5,Passenger,Cook Islands,1085.0,3
1063,2010,5,Passenger,Fiji,4178.0,7
1064,2010,5,Passenger,Kiribati,329.0,2
1065,2010,5,Passenger,Micronesia,442.0,2
1066,2010,5,Passenger,Niue,361.0,3
1067,2010,5,Passenger,Papua New Guinea,411.0,8
1068,2010,5,Passenger,Samoa,316.0,2
1069,2010,5,Passenger,Tonga,1352.0,4
1070,2010,5,Passenger,Vanuatu,2857.0,5
1071,2010,5,Tanker,Cook Islands,948.0,6
1072,2010,5,Tanker,Fiji,2196.0,12
1073,2010,5,Tanker,Kiribati,1448.0,10
1074,2010,5,Tanker,Marshall Islands,3440.0,21
1075,2010,5,Tanker,Micronesia,11631.0,49
1076,2010,5,Tanker,Nauru,316.0,4
1077,2010,5,Tanker,Niue,496.0,5
1078,2010,5,Tanker,Palau,3124.0,25
1079,2010,5,Tanker,Papua New Guinea,22379.0,92
1080,2010,5,Tanker,Samoa,151.0,2
1081,2010,5,Tanker,Solomon Islands,3188.0,22
1082,2010,5,Tanker,Tokelau,147.0,2
1083,2010,5,Tanker,Tonga,897.0,10
1084,2010,5,Tanker,Tuvalu,389.0,3
1085,2010,5,Tanker,Vanuatu,1078.0,10
1086,2010,6,Cargo,Cook Islands,5905.0,35
1087,2010,6,Cargo,Fiji,5294.0,33
1088,2010,6,Cargo,Kiribati,5729.0,58
1089,2010,6,Cargo,Marshall Islands,3550.0,41
1090,2010,6,Cargo,Micronesia,88354.0,482
1091,2010,6,Cargo,Nauru,1185.0,16
1092,2010,6,Cargo,Niue,1397.0,14
1093,2010,6,Cargo,Palau,14605.0,138
1094,2010,6,Cargo,Papua New Guinea,210229.0,675
1095,2010,6,Cargo,Samoa,330.0,11
1096,2010,6,Cargo,Solomon Islands,10799.0,104
1097,2010,6,Cargo,Tokelau,361.0,5
1098,2010,6,Cargo,Tonga,1566.0,14
1099,2010,6,Cargo,Tuvalu,516.0,10
1100,2010,6,Cargo,Vanuatu,4160.0,28
1101,2010,6,Fishing,Fiji,35.0,3
1102,2010,6,Fishing,Kiribati,3463.0,64
1103,2010,6,Fishing,Marshall Islands,317.0,11
1104,2010,6,Fishing,Micronesia,2661.0,38
1105,2010,6,Fishing,Nauru,668.0,15
1106,2010,6,Fishing,Palau,78.0,1
1107,2010,6,Fishing,Papua New Guinea,773.0,23
1108,2010,6,Fishing,Solomon Islands,993.0,21
1109,2010,6,Fishing,Tokelau,8.0,1
1110,2010,6,Fishing,Tuvalu,1469.0,49
1111,2010,6,Fishing,Vanuatu,42.0,2
1112,2010,6,Others,Cook Islands,199.0,7
1113,2010,6,Others,Fiji,506.0,18
1114,2010,6,Others,Kiribati,622.0,22
1115,2010,6,Others,Marshall Islands,148.0,10
1116,2010,6,Others,Micronesia,940.0,14
1117,2010,6,Others,Nauru,240.0,4
1118,2010,6,Others,Niue,72.0,5
1119,2010,6,Others,Palau,436.0,5
1120,2010,6,Others,Papua New Guinea,1445.0,30
1121,2010,6,Others,Samoa,13.0,1
1122,2010,6,Others,Solomon Islands,73.0,7
1123,2010,6,Others,Tokelau,14.0,2
1124,2010,6,Others,Tonga,283.0,8
1125,2010,6,Others,Tuvalu,396.0,8
1126,2010,6,Others,Vanuatu,178.0,10
1127,2010,6,Passenger,Fiji,1865.0,5
1128,2010,6,Passenger,Kiribati,1.0,1
1129,2010,6,Passenger,Micronesia,15.0,1
1130,2010,6,Passenger,Papua New Guinea,308.0,8
1131,2010,6,Passenger,Tuvalu,1.0,1
1132,2010,6,Passenger,Vanuatu,1724.0,3
1133,2010,6,Tanker,Cook Islands,982.0,6
1134,2010,6,Tanker,Fiji,2540.0,9
1135,2010,6,Tanker,Kiribati,850.0,10
1136,2010,6,Tanker,Marshall Islands,1442.0,13
1137,2010,6,Tanker,Micronesia,8935.0,48
1138,2010,6,Tanker,Nauru,156.0,3
1139,2010,6,Tanker,Niue,477.0,4
1140,2010,6,Tanker,Palau,3018.0,26
1141,2010,6,Tanker,Papua New Guinea,19317.0,95
1142,2010,6,Tanker,Samoa,213.0,3
1143,2010,6,Tanker,Solomon Islands,2010.0,14
1144,2010,6,Tanker,Tonga,826.0,6
